user_id,latitude,longitude,session_duration,is_anomaly,hour_of_day,day_of_week,ip_first_octet,action_encoded,device_type_encoded
46,51.53193181107113,-0.17919513828568476,406,0,5,1,192,2,2
16,51.53093013003875,-0.09129433217451324,1613,0,1,0,10,0,2
14,48.83497338691505,2.418553905100683,1613,0,19,4,10,0,2
12,35.61255876939693,139.71757030953057,676,0,1,0,172,1,0
23,37.67770062852575,-122.28441429297902,1590,0,20,2,172,2,2
15,40.69248988806891,-74.06411535781938,1208,0,8,5,192,1,0
28,37.763266404574004,-122.47172389713121,1612,0,10,4,10,0,2
34,48.87594826494273,2.420582866573507,578,0,17,3,172,2,1
2,35.62652718869717,139.67926996195868,306,0,7,0,10,3,2
32,-33.945436768444786,151.26094773666145,215,1,4,4,203,2,0
23,37.79571181834638,-122.36559083393348,709,0,16,1,172,3,2
22,35.67008265486795,139.62854217010724,1586,0,15,6,172,2,2
25,40.75360587180287,-74.07140242607792,925,0,20,0,10,1,1
22,35.58905878341332,139.650051900798,942,0,14,2,172,1,0
22,35.65672016965706,139.67799166658907,1479,0,14,4,172,0,0
49,48.9111775712157,2.3788507039575566,468,0,17,6,192,1,1
42,35.72679516559134,139.6663526166666,526,0,4,1,172,1,1
6,51.53212978741605,-0.13363286049161355,623,0,4,1,192,0,1
15,40.73605227305076,-73.99766735857183,811,0,21,3,10,2,2
43,37.79115883982646,-122.42773620165434,1357,0,18,2,172,1,0
37,35.71664646002357,139.61477737250823,1761,0,4,4,192,1,1
33,19.431682548954797,-99.06761080498963,76,1,17,4,203,3,1
8,37.72746390885395,-122.52749227308763,1516,0,3,0,172,2,0
44,48.874922858314896,2.339352275482325,1704,0,18,3,10,0,2
44,48.907143112018595,2.3456742460051503,1140,0,20,6,10,3,2
5,40.68258304642183,-74.0097908697909,954,0,2,0,172,1,2
39,48.911253429330664,2.3809684813596186,1224,0,17,5,192,3,0
4,48.7349048871726,2.3614883746043382,1279,0,4,4,172,2,2
6,-33.85701189337993,151.20838750174,78,1,22,2,198,3,3
45,40.68225550542157,-73.94627340627468,833,0,14,4,10,3,0
32,35.73840169740674,139.5401419769587,655,0,8,0,172,3,0
30,40.67290202611293,-74.01323653256429,1707,0,8,5,192,1,1
47,19.480025410185835,-99.13145735618042,177,1,17,6,203,3,0
35,-23.584679690008247,-46.597823321134626,154,1,17,2,198,3,3
40,40.70223319572245,-74.01187004295775,706,0,1,1,192,2,0
16,-33.870157921670206,151.23801542204194,53,1,23,0,93,1,3
13,37.759472519916315,-122.38505267536763,1148,0,19,0,172,1,1
50,40.70914655157965,-74.05935082932089,1052,0,7,6,10,1,2
42,35.67436118471523,139.5995393298427,672,0,1,1,172,0,2
30,40.7148493394888,-73.96452630353842,1105,0,19,0,10,1,2
19,48.802918549699896,2.3704136702902217,1072,0,9,1,172,3,0
17,35.63474812708234,139.6603850279958,1468,0,13,3,172,3,2
19,48.899610212101024,2.2457243462944976,759,0,17,4,192,2,0
28,37.719176208656435,-122.4378489722555,342,0,1,6,192,3,1
26,51.52315202445908,-0.1361191664679162,347,0,14,5,172,1,1
37,35.67390596090095,139.75244922626754,1443,0,18,4,10,3,1
26,-23.611122863942462,-46.57652574918186,127,1,16,4,93,3,3
23,37.75740109364228,-122.39192626037506,482,0,19,5,192,3,2
9,48.96304732778728,2.386633901184271,1247,0,1,0,192,2,1
12,-23.5318752145105,-46.553343883242526,111,1,14,1,203,2,1
1,-33.81256006777034,151.16933029619193,144,1,9,4,198,2,0
1,51.52212623712269,-0.213674786707038,1736,0,3,2,10,0,0
47,35.649192330581286,139.66600264838,645,0,20,1,192,0,1
34,-33.898905267639066,151.2229683372986,35,1,4,3,93,3,1
32,35.675530769217346,139.67712083661974,1121,0,5,3,10,1,1
48,19.411390048898596,-99.18020744572183,229,1,22,2,93,3,1
25,40.786706341308665,-74.0307848371345,1529,0,6,2,192,0,2
40,19.465600529655855,-99.06143764867637,143,1,0,0,198,2,3
45,40.72093349994988,-74.04881532847216,605,0,20,0,192,0,0
1,51.49846950127263,-0.07692295416966234,482,0,16,0,172,1,1
16,51.51771237728689,-0.18805708961021383,1053,0,19,0,172,2,2
39,48.88643219167668,2.39067657345255,648,0,18,3,192,3,2
5,40.6950344056941,-73.97548778121977,1461,0,22,6,10,3,2
22,-23.538249070226975,-46.6431714769321,70,1,7,6,203,2,3
29,48.791923212820315,2.406097694755288,328,0,18,5,10,3,1
3,37.812860549995996,-122.39020568528123,1771,0,14,3,172,1,1
12,35.753426300183904,139.69755968635067,1376,0,11,2,192,3,2
26,51.541728300307575,-0.23846136740134155,1191,0,15,0,172,2,1
16,51.56724474759012,-0.12364597428589746,1229,0,18,2,10,0,2
37,35.691824584012856,139.66626665948465,1679,0,16,5,172,1,2
22,35.71489163718211,139.70640875144008,1312,0,15,3,10,3,0
29,48.88831205715296,2.3759642794659945,542,0,11,1,10,3,0
14,48.86817563696478,2.1846194741547658,759,0,3,4,172,0,1
28,37.760520449027496,-122.46647947586753,1761,0,14,1,10,0,0
5,40.77333697694696,-73.97504814008569,716,0,19,2,192,1,0
47,35.653293150639314,139.63241414088654,690,0,12,3,192,1,1
49,48.836900931834876,2.3316086922840538,845,0,20,5,172,3,0
30,40.64057212782376,-74.08906397466389,889,0,19,6,192,3,1
46,51.508852338619086,-0.07403429303203227,1312,0,10,0,192,2,0
5,40.685915515128606,-73.9908277624538,1082,0,13,4,172,3,0
12,35.71291304585884,139.6006310897208,566,0,2,0,192,0,0
16,51.506401228564,-0.16112602406367577,1183,0,13,6,172,1,1
26,51.587705974591564,-0.049677024656894275,723,0,13,3,192,3,0
26,51.457782858006254,-0.1085057808457837,1528,0,8,0,172,1,2
48,55.80917996504063,37.65971647501882,120,1,15,2,93,0,0
21,51.511478151749216,-0.06247212691178261,879,0,7,2,172,2,1
39,48.811374265550526,2.3370453527802653,1788,0,3,3,10,2,0
36,51.46351787901202,-0.08867532526496891,1686,0,19,4,192,1,0
33,-33.89793184371497,151.20073754122816,106,1,21,3,93,0,3
30,40.74368351841329,-73.97108750431111,1156,0,12,5,192,0,2
37,55.71044368268724,37.67013276418864,102,1,22,2,93,3,0
23,37.797684483433365,-122.47348514197901,1136,0,20,1,192,2,1
10,55.68941420521217,37.616509014486894,84,1,8,3,203,2,1
5,40.75530469946584,-73.96221420687995,358,0,19,1,192,3,2
36,51.52520834386124,-0.1253662580836587,894,0,10,5,10,1,2
34,48.88218688345395,2.309433474280537,836,0,10,4,192,3,0
31,51.59174939315127,-0.04410307909387397,782,0,7,4,192,3,1
10,40.73424061573104,-73.99613497900036,1565,0,22,6,10,0,1
19,48.836028951367034,2.3786374422899828,1223,0,11,3,10,1,1
32,35.641634131449166,139.5391193984502,808,0,16,6,172,2,1
1,51.37169463497544,-0.16777491665817434,1057,0,20,4,10,1,2
5,40.720618906145916,-73.98940141330233,1493,0,5,0,192,1,2
45,1.3277621495745358,103.82689175835715,244,1,11,6,93,1,0
4,48.842888582147275,2.3022343621174928,475,0,6,4,172,0,1
16,-33.871487225448455,151.2499478556183,15,1,18,0,93,3,0
24,55.70809691261268,37.56961976934902,250,1,20,0,93,3,0
16,51.45393747030239,-0.2246259367254058,572,0,20,1,172,2,0
2,35.65218988129265,139.6860043056476,962,0,18,2,192,1,0
49,48.86529580419169,2.3437374557971844,1719,0,9,6,192,0,2
28,-23.54404676008799,-46.65774907437146,213,1,8,2,93,1,3
32,35.57880566813683,139.6894859390907,1706,0,2,1,10,0,1
27,35.72975622868923,139.6138921611966,734,0,23,6,172,2,1
20,40.705258218969675,-74.01784995855301,1760,0,18,6,172,0,2
24,48.874164440471226,2.4366946728313144,1085,0,1,6,10,3,1
12,35.73418956226447,139.6314542887293,1750,0,8,5,10,3,2
50,40.739923193075015,-73.94328215657137,1166,0,0,2,10,3,2
35,40.73321725821974,-74.00623497022201,1523,0,5,1,172,0,1
33,-33.84649999526664,151.17413642387183,141,1,12,4,198,3,1
33,-23.578364056205203,-46.68650171176005,47,1,18,2,93,2,3
43,37.790253225828515,-122.42597014530111,495,0,8,1,192,3,2
37,35.635044096932596,139.64209102941896,1440,0,6,3,10,3,2
12,35.69969991303816,139.7460356152999,420,0,21,6,172,3,2
3,37.825503393235195,-122.53360739287412,406,0,7,5,172,3,2
1,51.519365423341014,-0.05633378686435726,981,0,20,6,10,0,1
33,37.70800632543949,-122.39182203648937,780,0,18,5,172,0,1
40,40.70096789072345,-73.9484854734542,1264,0,14,2,10,1,1
10,40.73301285975067,-74.05020077272796,1025,0,13,4,192,2,2
43,37.76485742608547,-122.42648478380238,1541,0,11,5,172,1,0
44,48.8504410892595,2.408163147238763,1673,0,9,3,192,0,1
29,48.81446900393049,2.402352565483059,1525,0,18,5,192,1,0
13,37.75978751620393,-122.40822444468354,1753,0,1,3,172,1,1
12,-33.865181120685946,151.2082097330959,33,1,15,2,93,3,0
31,-23.551180141722266,-46.56043207208645,12,1,21,2,203,3,1
46,51.5495224962453,-0.1459357844789965,819,0,3,3,192,2,1
2,1.4312393627061046,103.83353405369964,268,1,0,2,93,3,1
50,40.730681212966196,-74.04786595396656,1569,0,6,3,172,0,0
35,40.687925067079746,-74.04042517539636,1080,0,9,1,192,0,0
23,37.77920364324969,-122.38746084602758,919,0,14,0,172,3,1
17,35.694561614971114,139.72970220780346,1108,0,8,3,172,1,1
26,-33.91318790026056,151.21504345217696,199,1,13,2,203,3,1
8,37.710753033535084,-122.46549354858016,570,0,22,4,192,1,0
29,48.919828918866926,2.3290417566764265,1445,0,2,3,10,3,2
26,51.467231810196985,-0.23429884377914736,384,0,18,3,192,2,0
10,40.67213226761056,-74.01626401370974,1488,0,0,3,172,0,2
26,51.439529852010686,-0.14093916944912344,667,0,7,4,172,0,2
34,48.92013155303291,2.3168347329835832,833,0,3,3,192,2,1
41,51.4602308475315,-0.18399507334325466,647,0,7,4,172,2,0
7,35.61911179537421,139.6770788723444,1331,0,16,6,172,2,0
4,48.85903343684415,2.4000428439637784,1309,0,4,0,192,3,2
50,40.813791894582714,-74.09751955659546,994,0,9,6,172,0,2
45,40.73180393542209,-74.06193096672168,1258,0,4,2,10,3,2
11,51.546844964901666,-0.1413956000536718,570,0,15,4,192,0,0
29,48.85796613804321,2.2880411286035094,483,0,3,4,172,2,0
36,51.48607864874434,-0.12331688744458702,949,0,0,4,10,3,0
25,40.780603907340335,-74.04572802637043,1754,0,14,0,192,1,0
21,51.47986542142348,-0.08058551789088592,1386,0,22,4,172,0,0
36,51.46443298581503,-0.07068074280129372,1186,0,19,3,192,2,1
10,40.71234567126369,-73.9908438519204,590,0,20,1,172,2,2
37,1.3704761151254685,103.78898897232968,143,1,14,1,203,2,0
9,48.87609434097362,2.3135815107842848,539,0,8,4,10,1,1
24,48.83149484979506,2.3801345483016636,941,0,11,5,10,1,1
35,40.7274696977821,-74.00974824754195,390,0,8,5,172,0,1
49,48.79366341753685,2.3017420855325184,561,0,12,5,172,0,0
35,40.726635452195254,-73.96939297182574,1322,0,18,0,192,0,0
48,37.71941772477396,-122.4613912623726,875,0,4,5,172,3,2
36,51.514109258708885,-0.12216060686854532,1038,0,20,5,10,2,2
18,55.67460213956195,37.625378150672,230,1,1,5,198,3,0
49,48.82668160948849,2.434252331486448,879,0,10,4,192,2,2
39,48.86905992713678,2.373273672493795,839,0,12,6,192,2,1
32,35.69856796510953,139.58960363096736,1555,0,11,5,192,1,1
24,48.95379384465543,2.2710544376274413,840,0,23,6,172,3,0
23,37.81468515708499,-122.38846680312597,1358,0,23,6,10,3,1
32,35.652349881004355,139.68362251583565,941,0,15,4,10,3,1
37,35.660321340058815,139.6165269277572,1192,0,14,6,172,1,2
12,35.699677958467646,139.5999719504456,637,0,19,3,10,1,0
49,48.845387242062124,2.322491162563502,946,0,0,2,10,2,2
13,37.75810102452135,-122.39776357004348,1306,0,6,0,10,1,1
23,37.74518168138269,-122.42901619565362,609,0,11,6,10,0,0
25,40.68764273740492,-73.93380016672127,1438,0,20,2,172,0,0
35,1.3692306199106945,103.83080348164833,235,1,16,6,203,2,1
41,51.54157092523117,-0.15750672883874434,408,0,11,2,172,0,1
30,-23.507537138750006,-46.615991112708365,106,1,13,2,198,1,0
17,35.5981554548623,139.57889845834495,604,0,9,4,192,3,1
49,48.8279851473608,2.286149675206741,411,0,16,5,172,3,1
20,40.70088607696502,-74.05668689957079,770,0,13,3,10,0,0
48,37.770013847346455,-122.34881453120342,675,0,4,3,172,2,0
25,-33.87126884517781,151.19415177725492,28,1,4,4,93,2,3
22,35.69561213238927,139.61547901035385,1263,0,12,2,192,1,2
13,37.817070715469804,-122.39463935234379,832,0,13,4,172,0,2
19,48.85854327810243,2.3599157915816793,634,0,22,2,192,1,1
49,48.958687295528144,2.3993156105133933,1745,0,12,5,172,2,2
36,-33.758823668441934,151.23590150966464,249,1,15,0,198,3,3
12,35.60261542786647,139.6371913148568,1193,0,16,2,172,2,1
41,51.422389756272594,-0.10138484826665409,537,0,14,3,192,2,1
19,48.89387020986727,2.307904200202036,1313,0,19,3,10,2,1
12,55.72301818101766,37.62473754481176,30,1,20,4,93,0,3
9,48.79669479683679,2.2885420115378734,1204,0,16,1,172,2,2
7,35.738131602402056,139.65603553090818,1030,0,9,1,192,2,0
28,37.746994532114705,-122.50400594442786,1752,0,9,6,10,3,2
14,48.89921756784472,2.317974089389151,1448,0,13,2,172,0,2
31,51.60043422229352,-0.08483449511532776,1293,0,14,4,10,1,1
19,48.816192907279635,2.316426415143426,1237,0,23,3,10,1,1
47,35.762292558147216,139.64608702765827,1309,0,11,1,172,2,2
16,51.48173443858383,-0.1264139155761715,530,0,8,1,10,2,0
5,55.72990436749731,37.62935242385541,85,1,4,1,93,3,3
35,40.70900881892409,-73.96222460097442,553,0,18,1,172,3,1
12,35.656771294838045,139.6060591816655,1015,0,12,1,172,0,0
25,55.738350765168825,37.599545805088795,57,1,3,2,203,3,0
21,-33.8726766907597,151.24102701440287,114,1,6,4,93,3,3
36,51.53639544837359,-0.06781706620707159,881,0,16,0,10,2,2
23,19.392025516113325,-99.11376399384744,102,1,10,2,203,3,0
16,51.543765992351034,-0.1615110203155932,644,0,7,5,172,0,1
39,48.84621844735088,2.26470110628906,1341,0,22,2,192,2,0
45,-23.505157115243712,-46.64407491011599,149,1,2,2,93,2,1
42,35.71652820883405,139.66060247589397,1453,0,14,3,10,2,2
39,48.84734173855126,2.2725598600323758,1658,0,0,3,192,0,0
14,48.78585236946418,2.222542690782913,1499,0,0,3,10,1,1
31,51.47926932585857,-0.013887564840937588,734,0,7,0,192,2,1
5,55.6914026305241,37.48572840582901,12,1,20,6,198,2,0
35,40.760933445979276,-73.88781410653516,1377,0,16,5,192,0,1
23,37.78979605326299,-122.404963380264,1468,0,3,4,192,1,0
29,48.84110589631781,2.262487138474497,669,0,21,0,10,2,2
43,37.70236440411283,-122.43523766646992,1152,0,17,2,10,0,2
11,-23.575922767001487,-46.6390586463885,49,1,7,2,198,3,0
18,37.81636624119641,-122.44849189159585,804,0,1,1,192,1,2
47,35.71868583782023,139.62153551450484,1320,0,15,5,172,3,2
12,35.72811197964329,139.65461837835366,1686,0,8,0,192,1,0
9,48.834808482953925,2.3556647030274442,493,0,1,6,172,0,1
10,40.698123057892126,-74.000343288116,973,0,14,2,10,2,0
44,48.894505309925876,2.3478392200792175,353,0,14,3,172,2,0
17,35.65772155735731,139.59412418975444,882,0,17,0,172,0,0
38,37.803858900964585,-122.40198638867986,1695,0,8,4,172,2,2
7,35.617102857453624,139.69207471389603,1693,0,10,6,10,3,1
46,51.44749079836988,-0.07633891043830532,549,0,2,4,10,0,2
13,55.79019316635935,37.638283276129904,211,1,1,3,93,3,3
40,40.69395024204165,-73.97721101086668,1065,0,14,3,192,2,0
42,35.73001859976206,139.6799175960554,1509,0,2,6,10,3,2
9,48.82308749891369,2.365570349117773,517,0,19,4,192,2,1
50,40.76940174931475,-73.89604509097217,962,0,5,3,10,1,0
27,-33.87906064872496,151.2521941553066,88,1,14,4,198,3,1
2,35.73292402600422,139.6096797500505,359,0,21,6,10,0,1
5,40.801903915903075,-74.05925923420418,466,0,22,5,172,2,2
29,-33.82835072424835,151.22456598897736,245,1,3,2,93,1,3
37,-33.86602122200009,151.33664166407246,255,1,19,2,203,3,3
38,37.759837238233665,-122.43526727963642,1229,0,22,3,192,0,0
19,48.92317394036989,2.390290188904339,1586,0,11,0,192,3,2
8,37.83900494604793,-122.41355653088294,851,0,2,1,172,1,1
48,37.79074713085061,-122.32435321935027,1516,0,11,3,192,1,1
45,40.671002296020966,-74.01114385220458,1647,0,17,3,192,2,0
1,19.472512703571272,-99.14299304100439,12,1,10,2,198,2,3
22,35.64769270603585,139.6812242256393,974,0,12,5,172,2,1
17,35.74299028332457,139.6432582818597,389,0,12,5,192,1,1
7,-23.558929481040536,-46.66568440128417,241,1,14,5,203,0,1
25,40.698001157829715,-73.95181969600849,965,0,21,0,10,1,1
45,1.356153143534683,103.77955046695348,76,1,7,1,203,3,0
4,48.869718119016184,2.404759700549302,732,0,17,2,172,3,1
36,19.40450571682263,-99.19963026097977,34,1,10,3,198,2,1
6,-33.75925874200636,151.14037353249785,154,1,9,0,93,3,1
31,51.489448871807205,-0.11619357440706651,961,0,3,6,172,0,1
19,48.842978614937785,2.348454457767249,413,0,23,3,10,0,1
44,48.88544190839373,2.23261391711436,444,0,19,0,192,2,2
39,48.79325527642381,2.3544129693035165,1420,0,4,2,192,3,0
27,35.65598914940132,139.65677056291378,1533,0,3,0,172,0,0
10,40.72418266413157,-74.11179599977355,1081,0,18,4,192,0,2
26,51.571082016607576,-0.15271339415501747,489,0,22,2,172,2,1
19,48.8133243407612,2.362617764797964,1116,0,19,3,172,0,2
39,48.86195801138911,2.4120345408827317,822,0,3,1,192,2,1
3,19.4461936581385,-99.07529445759879,101,1,7,5,198,3,1
45,40.66589113122862,-73.99890694723963,791,0,1,6,192,2,1
13,37.71916261463376,-122.41451620722198,1116,0,2,6,10,1,0
50,40.707085602219905,-74.01386487126004,482,0,12,2,172,1,2
28,37.76747362238192,-122.38258052649077,342,0,2,1,192,2,1
20,40.632432017149874,-74.0509893931392,726,0,1,0,172,2,2
28,37.772871408662745,-122.47833315447356,633,0,6,3,172,2,1
8,37.77720570531005,-122.42194262606205,1095,0,18,6,10,3,0
41,51.43721216774737,-0.20045825731271388,1124,0,6,5,192,0,2
39,48.72541058822254,2.291166497515904,883,0,9,3,10,2,2
1,51.508116162910525,-0.11999060885295612,1625,0,14,3,10,1,0
3,37.78499497798143,-122.45829594063336,1639,0,20,3,10,1,0
13,37.77398482579893,-122.39953776953793,615,0,11,5,192,2,0
28,37.711498222524945,-122.41323354628047,546,0,15,1,10,0,1
49,55.78862406059176,37.59276139350886,162,1,14,3,203,2,1
25,40.76591171651748,-74.02937171719125,1305,0,8,0,172,0,2
33,37.73189695724385,-122.39155794107235,1185,0,14,2,192,1,1
38,-33.76713531152668,151.2135676809444,168,1,1,1,93,2,0
6,51.53914539020568,-0.1532358610548922,1702,0,9,5,10,2,2
44,48.7945191890102,2.3605132822950363,1535,0,19,5,172,2,1
45,1.3683199985893957,103.80190444548094,77,1,18,5,198,2,0
32,35.707752825901075,139.61759599950926,1035,0,0,0,10,2,0
45,-23.595604313292586,-46.58026785347569,59,1,9,6,93,3,1
47,35.72946738132708,139.61858284470821,1052,0,11,5,192,0,2
21,51.59334252452024,-0.14215533462651248,1349,0,15,6,10,2,1
16,19.4368391432322,-99.13743262709242,112,1,0,5,203,3,1
21,51.53358801087228,-0.11422892530995288,1302,0,7,0,192,3,0
11,51.52029810807908,-0.17877808158599431,1212,0,6,1,172,0,2
37,35.591771884160515,139.70740800141263,1094,0,4,1,10,1,1
36,-33.89607229994699,151.20684833132833,253,1,4,4,203,2,3
35,19.44893994549449,-99.05174951983254,147,1,1,5,203,3,3
19,48.86466789623213,2.332460121853795,1453,0,15,6,10,0,0
20,40.68662278093566,-74.0078678420621,1529,0,0,2,172,0,0
18,37.72943176151797,-122.41795621384254,1166,0,14,0,192,3,0
47,35.6735990155771,139.7323763474322,484,0,21,1,172,3,1
41,51.50321994307045,-0.2240244080524425,1165,0,0,2,192,1,1
49,48.990275548519826,2.4000416865578047,1054,0,4,2,10,3,2
14,48.96071743720478,2.2943340006507755,1557,0,0,5,192,2,1
15,40.701708660937186,-73.97227993792528,681,0,15,6,172,2,0
31,51.53421956861422,-0.11245311463202241,1189,0,18,4,192,2,1
1,51.39741946407497,-0.21342197287821568,1591,0,16,1,172,1,2
3,37.8507760054532,-122.33463352335652,1172,0,0,6,10,0,1
16,51.502067435428174,-0.05827862627968089,490,0,12,0,10,3,1
23,-33.919961388307165,151.16957869732659,30,1,4,1,203,3,3
11,51.45228598390684,-0.1702959772844323,1351,0,10,1,172,3,2
12,35.712334800476135,139.6071823813468,999,0,13,1,192,0,1
10,-33.756812848003605,151.23230353031738,247,1,18,0,198,2,0
32,55.810026352324755,37.64179702914,124,1,11,3,198,3,0
16,19.493313482522964,-99.17659999997693,89,1,7,4,93,3,0
8,-33.79645332309002,151.2163469442796,263,1,2,3,93,2,0
38,-23.49003669445156,-46.70527820266881,279,1,10,5,93,3,1
12,35.68522916033042,139.65756193583908,1589,0,5,5,192,3,1
24,-33.89976182324897,151.22495594148737,278,1,16,0,203,2,3
28,37.85188034240008,-122.45420761794816,471,0,20,0,10,2,2
8,37.82299271781025,-122.47577115280733,895,0,9,1,192,2,1
28,19.538072229732123,-99.09396998407817,249,1,21,6,203,3,0
36,51.59365586661293,-0.09419697404531163,1195,0,21,3,172,0,2
26,51.526930658886464,-0.08815335297570409,462,0,16,1,172,3,2
8,37.768077626832294,-122.50029169527791,1278,0,1,2,10,0,1
50,40.735169967323344,-74.04377516672999,915,0,19,1,192,2,1
28,-23.60558309576897,-46.60148534157807,86,1,11,5,93,3,0
28,37.76094457625502,-122.3680147796697,561,0,14,2,192,2,1
37,-33.908247038437956,151.18575855117433,163,1,10,4,93,1,3
41,51.56491480131507,-0.11380786695011956,809,0,5,1,172,0,2
36,51.43353359795469,-0.11491195585699444,1371,0,8,1,10,3,0
27,35.75026192742944,139.62637112776892,1175,0,21,1,192,0,0
17,35.70610288482265,139.60783065424218,905,0,16,3,10,2,0
9,19.42576083625153,-99.07870822317749,34,1,8,6,198,3,1
33,37.78586158338775,-122.35493650686422,1428,0,21,3,192,2,1
20,40.7340651202114,-73.89506301613996,456,0,11,1,172,3,0
13,37.69665433153904,-122.43025966750304,392,0,19,1,10,3,2
28,37.7206733103354,-122.47021245872291,1351,0,8,3,172,3,2
48,1.301740815309698,103.82818629110257,65,1,14,2,93,3,1
29,48.867915046741096,2.3735727962497557,1345,0,7,6,172,1,2
13,1.2959469719927725,103.80358875905009,227,1,22,3,93,3,1
46,51.45918526801218,-0.0810059221864142,1145,0,17,2,192,0,2
35,-23.594013377509047,-46.643985607599795,58,1,14,4,93,2,1
6,51.53541532206615,-0.15858143372487823,1251,0,14,6,172,3,1
18,37.809593922249036,-122.33959601322334,1653,0,13,0,192,3,2
5,40.72228558643628,-73.96091945427158,1775,0,4,4,172,2,2
47,35.57252895555318,139.6288474036576,1464,0,2,0,10,1,1
25,40.72204504084645,-74.05864825392001,818,0,9,6,10,1,2
2,35.686582466770204,139.70329702780293,1027,0,11,1,10,0,0
10,40.6188219685995,-74.0654536432902,821,0,20,6,172,3,1
30,40.72204066353821,-73.982979013528,1499,0,0,4,172,0,2
50,40.74970401874548,-74.00045552605562,467,0,9,5,172,3,2
45,-23.52742437974921,-46.58812596457297,267,1,7,2,93,3,3
5,40.69207709491148,-74.03642930430033,333,0,16,3,10,3,0
33,1.3436746684532566,103.82977439711387,68,1,11,2,93,3,1
1,51.474486327839934,-0.1474878658236606,1654,0,3,2,192,0,0
18,37.794785088525366,-122.41151246094852,1247,0,6,4,192,0,2
32,35.66693314385921,139.56324653449684,667,0,10,6,10,3,0
47,35.67602460039957,139.60179980162454,673,0,7,2,10,2,0
49,48.905754135260295,2.3367639423360744,1104,0,20,2,172,3,1
11,51.45758839718887,-0.13087716369400243,392,0,22,3,172,0,1
21,51.57093497925461,-0.09625920754276904,470,0,8,0,172,0,2
26,51.518395857530294,-0.1941047529523428,1152,0,20,3,192,1,0
25,40.79388000498832,-74.0370813587018,1742,0,3,2,172,1,1
22,35.72288919564362,139.63403185608243,909,0,21,1,192,0,0
27,1.3939753936241621,103.88514370479376,170,1,16,1,203,1,0
49,19.46500686349538,-99.09540725201201,242,1,12,1,93,3,1
13,37.769978050692224,-122.44109830710363,1672,0,18,2,192,3,1
33,55.76271493448929,37.60030427471154,240,1,19,0,198,3,1
34,48.97996018554063,2.302582085675474,1577,0,4,6,10,1,2
41,51.55750426082952,-0.10194015827304932,842,0,5,3,172,1,1
35,-23.5390063895938,-46.559305695004305,184,1,1,2,93,3,0
1,-33.85388112736994,151.17755465401288,105,1,10,5,198,2,1
21,51.52198651886267,-0.13695891344526143,732,0,21,5,172,2,1
48,37.800064233440835,-122.37874631841852,679,0,18,0,10,3,2
6,51.464445602881796,-0.06803319409985921,460,0,18,3,172,2,2
28,37.76215500775658,-122.39721930386588,1537,0,9,2,192,0,0
17,19.463451508516037,-99.11483056546847,142,1,7,3,198,2,3
5,40.70734457411737,-74.03042987909963,1679,0,16,5,192,3,0
31,51.49395027463483,-0.04954140337355614,517,0,3,0,172,1,2
5,40.66950667814355,-74.04196216689814,1188,0,15,1,172,2,0
38,37.73674255884281,-122.4126123060041,1394,0,14,1,192,0,0
3,37.69866472750061,-122.48707799280672,336,0,5,0,172,2,2
23,37.761852258352036,-122.4837887722649,311,0,9,6,172,0,0
37,35.61588643453586,139.58628657953184,1108,0,11,5,192,0,2
37,35.633869414543334,139.68686232533352,538,0,23,3,192,2,1
10,40.760585397806054,-73.91004995533908,327,0,17,2,192,0,1
10,-23.456381907074327,-46.59398436450598,97,1,21,6,203,0,3
19,48.90798388374005,2.358755104534296,1643,0,19,4,192,1,1
17,-23.524506757399386,-46.53611984759084,254,1,7,5,203,2,1
21,51.52596064340284,-0.070138071072738,1242,0,3,5,10,3,2
14,48.809882419571075,2.3188880637870883,1716,0,13,0,10,2,2
9,48.87220347988975,2.3596965835031694,1129,0,15,1,172,3,2
46,51.476403290629754,-0.007431120803439051,1647,0,7,0,10,3,1
1,51.51602970519574,-0.1499362526092331,1532,0,20,5,192,3,0
45,40.720380941368035,-74.00472866486942,1786,0,5,1,192,3,2
13,37.784290127394556,-122.49908585076754,1296,0,16,5,172,1,2
4,48.92119733482834,2.4196414710219574,920,0,17,5,192,1,1
1,51.58091603860182,-0.11152841207318512,1566,0,2,2,10,3,0
49,48.88972405300822,2.3088886525996375,1563,0,21,0,172,1,0
40,40.75444496642987,-73.9934106146553,1038,0,9,0,172,1,0
32,35.65317966921804,139.69353723458204,1714,0,16,3,10,3,2
34,48.901772451804554,2.3552304417837466,1679,0,0,2,10,2,1
28,19.45451912900642,-99.18478585059668,212,1,6,0,93,1,1
31,51.56955917186072,-0.1727406594017451,919,0,4,2,192,2,1
8,-23.585771282403957,-46.63018421772847,54,1,3,4,198,1,1
39,48.912325814210924,2.407897431660783,556,0,7,0,192,1,1
26,1.3518587689047437,103.8584506681127,79,1,2,4,203,2,0
34,48.77214707753355,2.3162340004935222,328,0,15,2,172,0,0
3,37.73995247802682,-122.356789354512,690,0,9,1,172,1,0
50,40.745532708145404,-73.99676736120477,529,0,22,0,172,3,0
12,35.69028675319147,139.7287169638015,332,0,6,1,10,3,2
1,51.49889101667467,-0.193503365426702,1725,0,20,6,192,1,0
44,48.910959759219764,2.361291951860253,685,0,5,0,172,0,0
5,40.76048358390829,-74.00823824036932,354,0,15,2,10,1,2
30,40.670865523814804,-73.98585891394585,728,0,17,0,172,3,2
30,1.3526087535370717,103.82904711414372,256,1,2,5,93,3,3
